Id,Nombre,CostoUnitario,Iva
2049,Smartphone,2586956,0.19
2633,Consola de videojuegos,4777946,0.19
1771,Reproductor de DVD/Blu-ray,6100860,0.19
322,Ratón óptico,3299226,0.19
1694,Tableta gráfica,9686435,0.19
1050,Disco duro externo,9542644,0.19
2769,Cargador inalámbrico,8441531,0.19
2795,Robot aspirador,9531327,0.19
2846,Monitor de computadora,611304,0.19
499,Linterna LED,3891465,0.19
1751,Linterna LED,6044899,0.19
579,Televisor,612832,0.19
1202,Smartwatch,6730434,0.19
2780,Impresora,9704347,0.19
2420,Smartwatch,2206288,0.19
1575,Tablet,5832318,0.19
1424,Reproductor de DVD/Blu-ray,8007290,0.19
398,Disco duro externo,3446111,0.19
1400,Ratón óptico,9576144,0.19
2281,Ratón óptico,9817376,0.19
2347,Televisor,6868949,0.19
143,Altavoces Bluetooth,2137284,0.19
661,Tablet,1517819,0.19
2795,Televisor,7016620,0.19
2091,Batería externa,1583915,0.19
1623,Disco duro externo,5622054,0.19
2212,Altavoces Bluetooth,9653578,0.19
1421,Laptop,1632458,0.19
1408,Termostato inteligente,3443747,0.19
1977,Máquina de afeitar eléctrica,2140015,0.19
739,Cargador inalámbrico,7814675,0.19
948,Robot aspirador,4936665,0.19
819,Videocámara,925856,0.19
827,Linterna LED,7081368,0.19
1287,Cargador inalámbrico,2137920,0.19
2213,Sistema de sonido envolvente,1581349,0.19
1068,Impresora,4141908,0.19
1634,Ratón óptico,8894836,0.19
1224,Disco duro externo,3284400,0.19
1747,Termostato inteligente,1212043,0.19
327,Monitor de computadora,8534736,0.19
1123,Tableta gráfica,1255299,0.19
1467,Sistema de sonido envolvente,2556153,0.19
1736,Proyector,2738860,0.19
685,Altavoces Bluetooth,5373096,0.19
850,Monitor de computadora,9465257,0.19
192,Smartphone,6942132,0.19
1587,Impresora,1645600,0.19
1369,Impresora,6328232,0.19
1395,Teclado mecánico,6909364,0.19
819,Impresora,2863723,0.19
966,Altavoces Bluetooth,6512614,0.19
267,Sistema de sonido envolvente,2192445,0.19
219,Cargador inalámbrico,2726859,0.19
1692,Monitor de computadora,7621317,0.19
119,Ratón óptico,3628459,0.19
1855,Monitor de computadora,3640896,0.19
318,Batería externa,4114223,0.19
2523,Termostato inteligente,1601164,0.19
1476,Consola de videojuegos,3495479,0.19
2548,Laptop,7509631,0.19
1359,Smartphone,5938983,0.19
1009,Sistema de sonido envolvente,4583405,0.19
246,Smartphone,6208774,0.19
2134,Teclado mecánico,7475965,0.19
1403,Disco duro externo,6751032,0.19
1759,Sistema de sonido envolvente,8716052,0.19
969,Consola de videojuegos,1789430,0.19
1964,Proyector,5147525,0.19
731,Proyector,2751433,0.19
59,Cargador inalámbrico,7046150,0.19
772,Smartwatch,9178685,0.19
535,Tablet,1517150,0.19
1309,Ratón óptico,9717837,0.19
711,Plancha de ropa con vapor,6058761,0.19
2962,Dron,8945613,0.19
2001,Smartphone,5224057,0.19
1808,Altavoces Bluetooth,1026094,0.19
1709,Tablet,8331372,0.19
890,Sistema de sonido envolvente,1513169,0.19
2454,Reloj inteligente para deportes,7801771,0.19
2002,Disco duro externo,5257662,0.19
1297,Robot aspirador,664748,0.19
556,Reloj inteligente para deportes,5713664,0.19
1822,Robot aspirador,6969871,0.19
1425,Plancha de ropa con vapor,7514426,0.19
1048,Sistema de sonido envolvente,6800842,0.19
1942,Televisor,5764726,0.19
323,Teclado mecánico,7452076,0.19
282,Kit de realidad virtual (VR),5254508,0.19
2124,Auriculares inalámbricos,8065737,0.19
289,Altavoces Bluetooth,2637267,0.19
632,Teclado mecánico,3636216,0.19
1544,Plancha de ropa con vapor,6594703,0.19
290,Laptop,5362337,0.19
2845,Termostato inteligente,513729,0.19
1032,Reproductor de DVD/Blu-ray,1331827,0.19
1712,Videocámara,3437409,0.19
1019,Ratón óptico,3696915,0.19
829,Linterna LED,4998026,0.19
2659,Laptop,5057121,0.19
582,Plancha de ropa con vapor,668107,0.19
560,Reproductor de DVD/Blu-ray,5039066,0.19
2440,Televisor,6313893,0.19
51,Máquina de afeitar eléctrica,2935177,0.19
1749,Laptop,7542197,0.19
2545,Reloj inteligente para deportes,9894319,0.19
447,Reproductor de DVD/Blu-ray,1057086,0.19
1971,Tableta gráfica,3640790,0.19
2701,Cargador inalámbrico,7029459,0.19
1374,Reproductor de DVD/Blu-ray,3273628,0.19
2700,Monitor de computadora,8185478,0.19
2266,Cargador inalámbrico,7772649,0.19
709,Ratón óptico,1604067,0.19
855,Linterna LED,1076948,0.19
247,Reloj inteligente para deportes,1385813,0.19
1627,Monitor de computadora,2258234,0.19
1119,Ratón óptico,3441546,0.19
2601,Televisor,1788692,0.19
2090,Televisor,1749890,0.19
2409,Máquina de afeitar eléctrica,904422,0.19
2567,Router inalámbrico,5381680,0.19
2390,Smartphone,1756295,0.19
1548,Reproductor de DVD/Blu-ray,906704,0.19
654,Router inalámbrico,2380971,0.19
383,Linterna LED,2305276,0.19
824,Router inalámbrico,7070536,0.19
3000,Smartwatch,8858849,0.19
708,Auriculares inalámbricos,1043690,0.19
1179,Máquina de afeitar eléctrica,5078615,0.19
730,Linterna LED,7394929,0.19
2899,Altavoces Bluetooth,7496641,0.19
2914,Linterna LED,3539344,0.19
639,Videocámara,5537114,0.19
1789,Videocámara,2613643,0.19
1559,Reproductor de DVD/Blu-ray,510333,0.19
1437,Kit de realidad virtual (VR),9570200,0.19
830,Auriculares inalámbricos,1941937,0.19
1078,Proyector,3824262,0.19
2307,Ratón óptico,9782788,0.19
2732,Altavoces Bluetooth,6293169,0.19
1059,Máquina de afeitar eléctrica,9564921,0.19
496,Ratón óptico,4131872,0.19
2558,Smartwatch,5752492,0.19
1735,Robot aspirador,5449530,0.19
2268,Altavoces Bluetooth,3533618,0.19
2604,Auriculares inalámbricos,1802784,0.19
2192,Smartwatch,6639110,0.19
1499,Impresora,8115613,0.19
2364,Cámara digital,9223400,0.19
1835,Auriculares inalámbricos,1374821,0.19
2731,Termostato inteligente,1934331,0.19
2356,Batería externa,8002459,0.19
2931,Cargador inalámbrico,9633803,0.19
2511,Sistema de sonido envolvente,2361423,0.19
2852,Disco duro externo,2029035,0.19
2468,Reproductor de DVD/Blu-ray,3580279,0.19
1049,Router inalámbrico,9706279,0.19
2696,Laptop,7767300,0.19
2041,Teclado mecánico,7751543,0.19
1673,Plancha de ropa con vapor,5543304,0.19
2011,Batería externa,5399739,0.19
1128,Proyector,8404199,0.19
1496,Laptop,8274881,0.19
531,Videocámara,9958763,0.19
2789,Linterna LED,7287135,0.19
1654,Smartphone,6984150,0.19
2173,Robot aspirador,3037807,0.19
835,Altavoces Bluetooth,4511077,0.19
1195,Laptop,4744119,0.19
1387,Termostato inteligente,1001510,0.19
581,Monitor de computadora,8849453,0.19
1723,Cámara digital,8500788,0.19
2273,Plancha de ropa con vapor,5132426,0.19
842,Reproductor de DVD/Blu-ray,9746692,0.19
2066,Router inalámbrico,8178561,0.19
318,Altavoces Bluetooth,8840124,0.19
2552,Tablet,3310011,0.19
878,Televisor,5265318,0.19
366,Smartwatch,2174597,0.19
2405,Máquina de afeitar eléctrica,2513582,0.19
2173,Kit de realidad virtual (VR),2647438,0.19
2934,Altavoces Bluetooth,8948765,0.19
2281,Consola de videojuegos,8188780,0.19
2432,Tablet,5080866,0.19
2786,Máquina de afeitar eléctrica,8387874,0.19
215,Tablet,2936121,0.19
1098,Altavoces Bluetooth,5532174,0.19
2542,Monitor de computadora,7792988,0.19
161,Smartwatch,2123190,0.19
2815,Consola de videojuegos,3961354,0.19
832,Tableta gráfica,4396626,0.19
1548,Ratón óptico,5984059,0.19
2323,Reproductor de DVD/Blu-ray,7638953,0.19
2369,Robot aspirador,2903033,0.19
1902,Sistema de sonido envolvente,7445165,0.19
91,Disco duro externo,1924331,0.19
1978,Tableta gráfica,5500676,0.19
26,Robot aspirador,5935898,0.19
1829,Laptop,8577872,0.19
1326,Smartphone,2945079,0.19
333,Disco duro externo,4683370,0.19
289,Plancha de ropa con vapor,814990,0.19
1935,Teclado mecánico,8106772,0.19
2902,Teclado mecánico,7351362,0.19
31,Termostato inteligente,3857592,0.19
2678,Dron,4510975,0.19
1053,Cargador inalámbrico,5152616,0.19
438,Plancha de ropa con vapor,1049903,0.19
370,Televisor,8471876,0.19
2062,Tablet,2989636,0.19
2987,Proyector,9073887,0.19
1050,Cámara digital,5166702,0.19
576,Televisor,7278953,0.19
2572,Proyector,9647141,0.19
394,Dron,3764154,0.19
591,Cámara digital,1691093,0.19
2789,Videocámara,2703981,0.19
1545,Ratón óptico,1500165,0.19
1171,Robot aspirador,2216862,0.19
136,Robot aspirador,3055980,0.19
2734,Tableta gráfica,6010307,0.19
452,Consola de videojuegos,5389643,0.19
522,Dron,1365879,0.19
771,Smartwatch,7608258,0.19
532,Smartwatch,502871,0.19
1887,Ratón óptico,8778366,0.19
906,Termostato inteligente,4405487,0.19
1091,Monitor de computadora,1635239,0.19
1349,Máquina de afeitar eléctrica,1452780,0.19
335,Tableta gráfica,7694566,0.19
503,Auriculares inalámbricos,1132855,0.19
1024,Batería externa,8413234,0.19
1600,Robot aspirador,8879944,0.19
1218,Linterna LED,628608,0.19
1778,Reproductor de DVD/Blu-ray,2831193,0.19
2568,Reloj inteligente para deportes,682960,0.19
2568,Robot aspirador,6589120,0.19
1261,Dron,7956555,0.19
1496,Cámara digital,7687610,0.19
2295,Cámara digital,4974302,0.19
265,Cargador inalámbrico,2567814,0.19
925,Cargador inalámbrico,6621483,0.19
414,Smartphone,3289262,0.19
1180,Impresora,6473956,0.19
2036,Batería externa,6906577,0.19
1601,Smartphone,4024155,0.19
216,Linterna LED,3435837,0.19
1268,Termostato inteligente,7880589,0.19
1936,Ratón óptico,3309570,0.19
2649,Proyector,8970257,0.19
1159,Tablet,4855472,0.19
2567,Tablet,5585374,0.19
2446,Linterna LED,3685090,0.19
2736,Cámara digital,5283786,0.19
2823,Smartphone,4057418,0.19
2735,Máquina de afeitar eléctrica,9008468,0.19
2077,Reproductor de DVD/Blu-ray,9636447,0.19
345,Smartwatch,6377034,0.19
454,Linterna LED,2608658,0.19
1119,Tableta gráfica,4316702,0.19
1494,Disco duro externo,7478366,0.19
459,Termostato inteligente,3198675,0.19
763,Smartwatch,3042795,0.19
1289,Kit de realidad virtual (VR),6066633,0.19
1672,Altavoces Bluetooth,2275562,0.19
1042,Proyector,6333177,0.19
650,Teclado mecánico,6981991,0.19
1407,Kit de realidad virtual (VR),6040806,0.19
260,Ratón óptico,9258278,0.19
997,Teclado mecánico,5051001,0.19
426,Laptop,633004,0.19
2696,Laptop,9305046,0.19
21,Linterna LED,1320503,0.19
2794,Disco duro externo,4884993,0.19
1923,Batería externa,4829296,0.19
2754,Disco duro externo,4921830,0.19
2548,Disco duro externo,3985131,0.19
752,Teclado mecánico,6688802,0.19
492,Ratón óptico,9591054,0.19
1080,Teclado mecánico,5328956,0.19
2166,Teclado mecánico,3504643,0.19
845,Dron,6032976,0.19
1884,Kit de realidad virtual (VR),3604876,0.19
714,Tablet,2378521,0.19
2619,Ratón óptico,3979503,0.19
1404,Reloj inteligente para deportes,3930878,0.19
1521,Disco duro externo,6036987,0.19
2112,Auriculares inalámbricos,3448420,0.19
2199,Auriculares inalámbricos,3499977,0.19
2645,Impresora,7049606,0.19
1361,Disco duro externo,7781467,0.19
1962,Disco duro externo,8395724,0.19
1326,Robot aspirador,2047979,0.19
145,Máquina de afeitar eléctrica,7053966,0.19
883,Teclado mecánico,4248090,0.19
2570,Router inalámbrico,3714959,0.19
2362,Ratón óptico,2297929,0.19
1057,Cargador inalámbrico,4187826,0.19
2328,Consola de videojuegos,2762303,0.19
2112,Batería externa,8545764,0.19
849,Batería externa,2423055,0.19
2830,Televisor,4834181,0.19
2477,Ratón óptico,3182346,0.19
1051,Plancha de ropa con vapor,7372477,0.19
953,Videocámara,5407133,0.19
1594,Reloj inteligente para deportes,4271477,0.19
2509,Proyector,5568666,0.19
809,Batería externa,8813569,0.19
273,Televisor,4810096,0.19
771,Linterna LED,939077,0.19
1735,Dron,1208446,0.19
1918,Ratón óptico,9004746,0.19
2522,Ratón óptico,7766539,0.19
2189,Altavoces Bluetooth,6682159,0.19
559,Auriculares inalámbricos,7977296,0.19
2917,Laptop,881050,0.19
814,Tablet,8412917,0.19
1511,Máquina de afeitar eléctrica,6665702,0.19
2191,Teclado mecánico,4385390,0.19
807,Sistema de sonido envolvente,3386373,0.19
466,Laptop,8644114,0.19
1357,Sistema de sonido envolvente,2544718,0.19
452,Smartphone,2037826,0.19
1741,Reloj inteligente para deportes,4878003,0.19
882,Reloj inteligente para deportes,6838456,0.19
628,Smartwatch,8968536,0.19
2526,Disco duro externo,4934499,0.19
871,Impresora,4622812,0.19
711,Teclado mecánico,8214098,0.19
1923,Dron,1780953,0.19
1919,Plancha de ropa con vapor,6709869,0.19
1710,Smartphone,4032589,0.19
135,Ratón óptico,9922992,0.19
762,Smartphone,9797041,0.19
934,Máquina de afeitar eléctrica,3676302,0.19
898,Teclado mecánico,5366662,0.19
2372,Reproductor de DVD/Blu-ray,891076,0.19
2841,Laptop,9265086,0.19
2842,Linterna LED,9798263,0.19
1500,Videocámara,8067963,0.19
1601,Batería externa,2259440,0.19
639,Monitor de computadora,1253623,0.19
1639,Router inalámbrico,4386363,0.19
2105,Tablet,1922097,0.19
2547,Tableta gráfica,8575283,0.19
524,Router inalámbrico,5920866,0.19
1891,Tableta gráfica,3746713,0.19
960,Linterna LED,1748731,0.19
995,Proyector,9357723,0.19
2296,Tableta gráfica,8642444,0.19
708,Impresora,854698,0.19
2611,Reloj inteligente para deportes,6677776,0.19
1182,Monitor de computadora,1123044,0.19
2630,Kit de realidad virtual (VR),7789177,0.19
1382,Tablet,819599,0.19
383,Sistema de sonido envolvente,2187422,0.19
502,Termostato inteligente,3776839,0.19
1972,Monitor de computadora,5151299,0.19
1309,Videocámara,5332870,0.19
1205,Termostato inteligente,1183176,0.19
943,Máquina de afeitar eléctrica,4289258,0.19
2348,Dron,4444443,0.19
245,Termostato inteligente,4675303,0.19
2536,Cámara digital,2913202,0.19
1218,Máquina de afeitar eléctrica,7961898,0.19
971,Smartwatch,2338871,0.19
461,Smartphone,6439500,0.19
1962,Router inalámbrico,8447633,0.19
2437,Reproductor de DVD/Blu-ray,1339994,0.19
1625,Batería externa,5828384,0.19
2141,Impresora,2594794,0.19
1816,Teclado mecánico,1320007,0.19
2357,Videocámara,2682130,0.19
2224,Máquina de afeitar eléctrica,6813907,0.19
697,Robot aspirador,2230286,0.19
1127,Termostato inteligente,934144,0.19
1817,Proyector,5931573,0.19
2662,Termostato inteligente,7433963,0.19
758,Smartphone,7931155,0.19
2138,Linterna LED,3721393,0.19
2597,Tableta gráfica,9452518,0.19
1174,Tablet,7835129,0.19
2434,Disco duro externo,4251939,0.19
1210,Tableta gráfica,5726175,0.19
2280,Impresora,6272743,0.19
2549,Cargador inalámbrico,1961469,0.19
1720,Plancha de ropa con vapor,1346833,0.19
728,Router inalámbrico,8911934,0.19
737,Smartwatch,9215534,0.19
972,Batería externa,3496239,0.19
1563,Máquina de afeitar eléctrica,1717528,0.19
2167,Auriculares inalámbricos,7513587,0.19
462,Tablet,4055340,0.19
1430,Reloj inteligente para deportes,7395629,0.19
1311,Cargador inalámbrico,9008992,0.19
125,Batería externa,6551957,0.19
2977,Monitor de computadora,6086737,0.19
452,Tableta gráfica,9653754,0.19
107,Termostato inteligente,6349474,0.19
2097,Máquina de afeitar eléctrica,7676780,0.19
452,Kit de realidad virtual (VR),8118025,0.19
2188,Laptop,5263313,0.19
1137,Tableta gráfica,1263596,0.19
346,Tableta gráfica,890750,0.19
1022,Reloj inteligente para deportes,5164311,0.19
1257,Reloj inteligente para deportes,1264615,0.19
787,Linterna LED,7222264,0.19
506,Laptop,7784332,0.19
910,Batería externa,514545,0.19
2088,Máquina de afeitar eléctrica,6843458,0.19
604,Tableta gráfica,7734533,0.19
16,Proyector,6384818,0.19
1821,Reloj inteligente para deportes,8944404,0.19
2651,Máquina de afeitar eléctrica,4774886,0.19
10,Reloj inteligente para deportes,9945493,0.19
1283,Monitor de computadora,1533745,0.19
1095,Cámara digital,5489631,0.19
1313,Auriculares inalámbricos,6920056,0.19
154,Batería externa,4358379,0.19
913,Router inalámbrico,9847240,0.19
2307,Kit de realidad virtual (VR),5166656,0.19
346,Tableta gráfica,1658489,0.19
1850,Auriculares inalámbricos,7528797,0.19
200,Sistema de sonido envolvente,6188628,0.19
303,Batería externa,8635651,0.19
805,Disco duro externo,4817247,0.19
454,Impresora,2458863,0.19
1186,Altavoces Bluetooth,1523747,0.19
187,Teclado mecánico,1475771,0.19
203,Teclado mecánico,6363947,0.19
2137,Teclado mecánico,7139614,0.19
1244,Proyector,5983934,0.19
541,Consola de videojuegos,3940731,0.19
1954,Altavoces Bluetooth,7280723,0.19
631,Cargador inalámbrico,3846089,0.19
2517,Router inalámbrico,9859478,0.19
1890,Altavoces Bluetooth,8846986,0.19
1286,Robot aspirador,5404804,0.19
1698,Proyector,7454461,0.19
2365,Disco duro externo,2439317,0.19
1818,Cargador inalámbrico,1387106,0.19
2400,Smartwatch,1194794,0.19
276,Plancha de ropa con vapor,759765,0.19
919,Plancha de ropa con vapor,8554984,0.19
1679,Monitor de computadora,4024146,0.19
2849,Smartphone,1974511,0.19
2639,Videocámara,6407112,0.19
1602,Smartwatch,8150662,0.19
210,Monitor de computadora,7997734,0.19
2480,Tableta gráfica,1285877,0.19
2845,Robot aspirador,9143713,0.19
949,Plancha de ropa con vapor,3209688,0.19
617,Sistema de sonido envolvente,4774883,0.19
543,Plancha de ropa con vapor,5170169,0.19
380,Robot aspirador,6142963,0.19
2359,Monitor de computadora,1564629,0.19
643,Cámara digital,997058,0.19
511,Auriculares inalámbricos,5736036,0.19
2023,Smartphone,5867086,0.19
2167,Kit de realidad virtual (VR),7272709,0.19
2778,Máquina de afeitar eléctrica,6446934,0.19
711,Kit de realidad virtual (VR),6512934,0.19
252,Tablet,6668729,0.19
1912,Máquina de afeitar eléctrica,5075503,0.19
2723,Robot aspirador,2560750,0.19
1002,Router inalámbrico,7412091,0.19
183,Linterna LED,4686103,0.19
2690,Consola de videojuegos,8196216,0.19
1286,Batería externa,3607466,0.19
1722,Linterna LED,2537652,0.19
2897,Termostato inteligente,3944399,0.19
1816,Termostato inteligente,9471108,0.19
2299,Cargador inalámbrico,7898729,0.19
2123,Disco duro externo,2914487,0.19
2924,Reloj inteligente para deportes,8207495,0.19
2020,Videocámara,5307169,0.19
1735,Disco duro externo,6721197,0.19
346,Máquina de afeitar eléctrica,9173271,0.19
2287,Linterna LED,3759000,0.19
266,Batería externa,5452395,0.19
1175,Reproductor de DVD/Blu-ray,6707034,0.19
1331,Dron,5802141,0.19
644,Dron,6885756,0.19
2005,Smartwatch,5449729,0.19
1964,Batería externa,5665884,0.19
1832,Tableta gráfica,8635047,0.19
1097,Smartphone,9383906,0.19
1044,Teclado mecánico,8299001,0.19
2016,Plancha de ropa con vapor,3026357,0.19
2018,Ratón óptico,8852262,0.19
816,Smartphone,6758232,0.19
2252,Sistema de sonido envolvente,6158797,0.19
2716,Robot aspirador,2838240,0.19
1271,Máquina de afeitar eléctrica,6541715,0.19
2871,Smartwatch,5591342,0.19
2526,Cámara digital,3592169,0.19
2980,Tableta gráfica,4657460,0.19
142,Router inalámbrico,6896638,0.19
1827,Smartphone,8213877,0.19
2993,Smartwatch,4683245,0.19
1405,Termostato inteligente,4432254,0.19
707,Altavoces Bluetooth,7442460,0.19
1194,Smartwatch,5012116,0.19
2828,Plancha de ropa con vapor,799264,0.19
1276,Sistema de sonido envolvente,7731999,0.19
1246,Linterna LED,4985953,0.19
2916,Smartwatch,7522668,0.19
158,Monitor de computadora,7360207,0.19
156,Dron,7911190,0.19
2697,Kit de realidad virtual (VR),7883802,0.19
881,Batería externa,9731786,0.19
117,Laptop,4216019,0.19
2516,Cargador inalámbrico,4596489,0.19
1929,Dron,2853992,0.19
2085,Kit de realidad virtual (VR),5083858,0.19
2492,Disco duro externo,5179961,0.19
44,Smartwatch,9344631,0.19
2478,Smartwatch,2588418,0.19
809,Proyector,2347202,0.19
869,Reloj inteligente para deportes,7353592,0.19
1925,Proyector,4580073,0.19
1138,Altavoces Bluetooth,7426941,0.19
1466,Impresora,6111913,0.19
1055,Ratón óptico,5889479,0.19
567,Teclado mecánico,4207849,0.19
1131,Consola de videojuegos,4502634,0.19
407,Termostato inteligente,711318,0.19
1387,Batería externa,4950168,0.19
1286,Router inalámbrico,2763797,0.19
2659,Plancha de ropa con vapor,6313871,0.19
1627,Termostato inteligente,7146448,0.19
2791,Smartwatch,4972758,0.19
2773,Kit de realidad virtual (VR),5899172,0.19
1793,Tablet,8756521,0.19
2500,Máquina de afeitar eléctrica,9692187,0.19
855,Altavoces Bluetooth,2795887,0.19
2413,Ratón óptico,9519021,0.19
86,Máquina de afeitar eléctrica,5601012,0.19
933,Reloj inteligente para deportes,7219978,0.19
2581,Disco duro externo,4797487,0.19
2829,Impresora,1471267,0.19
606,Reproductor de DVD/Blu-ray,3165148,0.19
1014,Proyector,8417298,0.19
2920,Sistema de sonido envolvente,4214893,0.19
2309,Televisor,5855237,0.19
1519,Disco duro externo,5813096,0.19
1485,Robot aspirador,2232647,0.19
1034,Monitor de computadora,4174281,0.19
2773,Cargador inalámbrico,5850111,0.19
2916,Ratón óptico,3941875,0.19
175,Plancha de ropa con vapor,8299307,0.19
403,Impresora,7300331,0.19
2288,Consola de videojuegos,4910814,0.19
2781,Robot aspirador,4310795,0.19
2026,Consola de videojuegos,8338354,0.19
215,Smartwatch,5207096,0.19
1417,Televisor,9118257,0.19
2536,Videocámara,2350080,0.19
2323,Termostato inteligente,4828535,0.19
916,Tablet,5476775,0.19
2681,Videocámara,9076866,0.19
1097,Reproductor de DVD/Blu-ray,6189556,0.19
104,Sistema de sonido envolvente,3155237,0.19
76,Linterna LED,4360908,0.19
1461,Auriculares inalámbricos,4701661,0.19
1214,Ratón óptico,7173475,0.19
2053,Disco duro externo,5312017,0.19
2470,Cámara digital,4230741,0.19
2394,Impresora,1031499,0.19
1213,Altavoces Bluetooth,3427325,0.19
1296,Kit de realidad virtual (VR),6923477,0.19
2786,Consola de videojuegos,1030837,0.19
2154,Teclado mecánico,8702986,0.19
676,Plancha de ropa con vapor,5530677,0.19
1297,Disco duro externo,8022789,0.19
120,Termostato inteligente,1088454,0.19
39,Televisor,2721443,0.19
2843,Reproductor de DVD/Blu-ray,3043414,0.19
338,Reproductor de DVD/Blu-ray,7181102,0.19
2785,Tablet,2894906,0.19
1382,Videocámara,7184283,0.19
1438,Router inalámbrico,2753674,0.19
235,Kit de realidad virtual (VR),4091238,0.19
1434,Ratón óptico,2109373,0.19
2131,Tableta gráfica,6855056,0.19
1009,Reproductor de DVD/Blu-ray,3717182,0.19
648,Laptop,1970060,0.19
2133,Auriculares inalámbricos,7154794,0.19
2430,Consola de videojuegos,1841676,0.19
2351,Router inalámbrico,5057816,0.19
1141,Plancha de ropa con vapor,3980293,0.19
367,Tableta gráfica,1377991,0.19
2458,Proyector,8776816,0.19
344,Consola de videojuegos,6401033,0.19
1851,Máquina de afeitar eléctrica,9637864,0.19
1938,Robot aspirador,6891371,0.19
2241,Altavoces Bluetooth,9052567,0.19
2015,Videocámara,3473955,0.19
1115,Máquina de afeitar eléctrica,3581390,0.19
1775,Reloj inteligente para deportes,9045355,0.19
2950,Sistema de sonido envolvente,9224376,0.19
143,Máquina de afeitar eléctrica,6453825,0.19
2844,Kit de realidad virtual (VR),5564438,0.19
1563,Linterna LED,819248,0.19
2531,Sistema de sonido envolvente,3194670,0.19
2551,Cámara digital,9056759,0.19
2447,Impresora,9785605,0.19
623,Reloj inteligente para deportes,7347748,0.19
2325,Router inalámbrico,1881247,0.19
151,Router inalámbrico,1583044,0.19
2421,Televisor,6146656,0.19
2593,Monitor de computadora,9188194,0.19
2835,Reloj inteligente para deportes,5052384,0.19
2633,Ratón óptico,8477490,0.19
1864,Smartphone,7310108,0.19
1016,Altavoces Bluetooth,1947291,0.19
1229,Cámara digital,1287052,0.19
1690,Dron,5282892,0.19
2206,Robot aspirador,6134433,0.19
1652,Consola de videojuegos,5102629,0.19
1147,Videocámara,3100485,0.19
2632,Reloj inteligente para deportes,2446874,0.19
1844,Tableta gráfica,4194377,0.19
2148,Videocámara,4792820,0.19
1210,Reloj inteligente para deportes,9713316,0.19
1698,Smartwatch,757118,0.19
2312,Proyector,8389478,0.19
163,Reloj inteligente para deportes,7657234,0.19
1147,Auriculares inalámbricos,6094272,0.19
2150,Cargador inalámbrico,3538204,0.19
510,Ratón óptico,4960049,0.19
1544,Máquina de afeitar eléctrica,5751079,0.19
1589,Monitor de computadora,8314039,0.19
639,Router inalámbrico,540839,0.19
1193,Altavoces Bluetooth,1886392,0.19
1140,Batería externa,3804132,0.19
2433,Disco duro externo,3999217,0.19
2639,Termostato inteligente,3325273,0.19
2380,Sistema de sonido envolvente,8274367,0.19
2668,Linterna LED,4729152,0.19
527,Teclado mecánico,9461751,0.19
66,Impresora,572224,0.19
2707,Termostato inteligente,6723976,0.19
103,Linterna LED,5295152,0.19
1190,Linterna LED,9283836,0.19
2562,Monitor de computadora,6909379,0.19
1221,Batería externa,8897816,0.19
2473,Impresora,3742318,0.19
2222,Ratón óptico,2378247,0.19
2022,Auriculares inalámbricos,729396,0.19
1820,Reproductor de DVD/Blu-ray,5700077,0.19
70,Cargador inalámbrico,7089703,0.19
1219,Robot aspirador,1514881,0.19
2095,Ratón óptico,1314237,0.19
2185,Tablet,5083318,0.19
1876,Reproductor de DVD/Blu-ray,1594183,0.19
1036,Proyector,9026440,0.19
2099,Auriculares inalámbricos,7843130,0.19
660,Linterna LED,1131401,0.19
2821,Reloj inteligente para deportes,4064991,0.19
2911,Tableta gráfica,4069233,0.19
1350,Ratón óptico,7886576,0.19
790,Smartwatch,1024901,0.19
216,Máquina de afeitar eléctrica,8440624,0.19
1409,Máquina de afeitar eléctrica,3975381,0.19
1708,Laptop,9027272,0.19
1801,Sistema de sonido envolvente,5226397,0.19
2555,Reproductor de DVD/Blu-ray,8430542,0.19
2788,Linterna LED,5395233,0.19
2241,Smartphone,2078629,0.19
2211,Batería externa,8163649,0.19
1016,Televisor,9251953,0.19
2907,Videocámara,6226488,0.19
865,Robot aspirador,8148080,0.19
1571,Dron,6833575,0.19
309,Dron,3469479,0.19
2747,Kit de realidad virtual (VR),9334068,0.19
1277,Dron,4093814,0.19
1093,Reloj inteligente para deportes,6693744,0.19
1082,Consola de videojuegos,9242554,0.19
512,Ratón óptico,6147200,0.19
2467,Dron,8367378,0.19
2169,Reloj inteligente para deportes,8866169,0.19
2148,Laptop,689616,0.19
728,Videocámara,8978580,0.19
121,Altavoces Bluetooth,3066847,0.19
62,Auriculares inalámbricos,2033555,0.19
383,Cámara digital,3220889,0.19
2742,Smartphone,8441682,0.19
2066,Reloj inteligente para deportes,2706510,0.19
2161,Kit de realidad virtual (VR),1763711,0.19
489,Batería externa,4302337,0.19
1424,Teclado mecánico,4550233,0.19
753,Linterna LED,1378183,0.19
576,Reloj inteligente para deportes,5706853,0.19
205,Disco duro externo,2888012,0.19
89,Termostato inteligente,6611279,0.19
1118,Cargador inalámbrico,581204,0.19
2891,Consola de videojuegos,4431943,0.19
853,Altavoces Bluetooth,7908064,0.19
1534,Dron,1275059,0.19
1931,Ratón óptico,8390645,0.19
335,Smartphone,9323790,0.19
274,Tablet,9173803,0.19
2526,Reproductor de DVD/Blu-ray,2627831,0.19
101,Teclado mecánico,7677533,0.19
1508,Robot aspirador,2376386,0.19
1003,Proyector,2756190,0.19
2961,Monitor de computadora,8818357,0.19
2490,Tablet,1005642,0.19
